Results of experiments stored in: ./experiments/CartPole-v1_18

Episode: 1 (913), exploration: 0.9995000625, score: 28.0
State: [-0.09799 -0.02585 -0.00608  0.52196], Output model: [ 39.27665  39.31015], Action: 1, score: 172.0
State: [-0.09851  0.16936  0.00436  0.22737], Output model: [ 39.29766  39.32157], Action: 1, score: 173.0
State: [-0.09512  0.36442  0.00891 -0.06393], Output model: [ 39.34137  39.34612], Action: 1, score: 174.0
State: [-0.08783  0.55941  0.00763 -0.35379], Output model: [ 39.33173  39.32649], Action: 0, score: 175.0
State: [-0.07664  0.36418  0.00055 -0.05871], Output model: [ 39.33697  39.33873], Action: 1, score: 176.0
State: [-0.06936  0.55930 -0.00062 -0.35122], Output model: [ 39.32370  39.31738], Action: 0, score: 177.0
State: [-0.05817  0.36418 -0.00764 -0.05873], Output model: [ 39.33184  39.33053], Action: 0, score: 178.0
State: [-0.05089  0.16917 -0.00882  0.23153], Output model: [ 39.28938  39.30899], Action: 1, score: 179.0
State: [-0.04751  0.36442 -0.00419 -0.06392], Output model: [ 39.33534  39.33501], Action: 0, score: 180.0
State: [-0.04022  0.16936 -0.00547  0.22743], Output model: [ 39.28591  39.30870], Action: 0, score: 181.0
State: [-0.03683 -0.02568 -0.00092  0.51839], Output model: [ 39.26237  39.30478], Action: 1, score: 182.0
State: [-0.03734  0.16945  0.00945  0.22542], Output model: [ 39.27898  39.31305], Action: 1, score: 183.0
State: [-0.03395  0.36444  0.01396 -0.06427], Output model: [ 39.32807  39.34148], Action: 1, score: 184.0
State: [-0.02667  0.55935  0.01267 -0.35252], Output model: [ 39.34093  39.33808], Action: 0, score: 185.0
State: [-0.01548  0.36405  0.00562 -0.05587], Output model: [ 39.32431  39.33453], Action: 1, score: 186.0
State: [-0.00820  0.55910  0.00451 -0.34677], Output model: [ 39.33350  39.32959], Action: 1, score: 187.0
State: [ 0.00298  0.75415 -0.00243 -0.63803], Output model: [ 39.32101  39.30445], Action: 0, score: 188.0
State: [ 0.01807  0.55907 -0.01519 -0.34611], Output model: [ 39.31250  39.30556], Action: 0, score: 189.0
State: [ 0.02925  0.36416 -0.02211 -0.05826], Output model: [ 39.32007  39.31530], Action: 0, score: 190.0
State: [ 0.03653  0.16936 -0.02328  0.22737], Output model: [ 39.27936  39.29516], Action: 1, score: 191.0
State: [ 0.03992  0.36481 -0.01873 -0.07257], Output model: [ 39.31769  39.31527], Action: 0, score: 192.0
State: [ 0.04722  0.16996 -0.02018  0.21415], Output model: [ 39.27652  39.29469], Action: 1, score: 193.0
State: [ 0.05061  0.36537 -0.01590 -0.08483], Output model: [ 39.31523  39.31496], Action: 0, score: 194.0
State: [ 0.05792  0.17048 -0.01760  0.20279], Output model: [ 39.27382  39.29410], Action: 1, score: 195.0
State: [ 0.06133  0.36585 -0.01354 -0.09539], Output model: [ 39.31270  39.31440], Action: 1, score: 196.0
State: [ 0.06865  0.56116 -0.01545 -0.39231], Output model: [ 39.30758  39.30138], Action: 1, score: 197.0
State: [ 0.07987  0.75650 -0.02329 -0.68983], Output model: [ 39.26360  39.23093], Action: 0, score: 198.0
State: [ 0.09500  0.56171 -0.03709 -0.40457], Output model: [ 39.28784  39.27463], Action: 0, score: 199.0
State: [ 0.10624  0.36713 -0.04518 -0.12380], Output model: [ 39.30594  39.28978], Action: 0, score: 200.0
State: [ 0.11358  0.17268 -0.04766  0.15429], Output model: [ 39.27035  39.27033], Action: 0, score: 201.0
State: [ 0.11703 -0.02173 -0.04457  0.43157], Output model: [ 39.23021  39.25141], Action: 1, score: 202.0
State: [ 0.11660  0.17400 -0.03594  0.12517], Output model: [ 39.27256  39.27896], Action: 1, score: 203.0
State: [ 0.12008  0.36962 -0.03344 -0.17863], Output model: [ 39.30779  39.29594], Action: 0, score: 204.0
State: [ 0.12747  0.17499 -0.03701  0.10332], Output model: [ 39.27088  39.27605], Action: 1, score: 205.0
State: [ 0.13097  0.37062 -0.03494 -0.20081], Output model: [ 39.30351  39.29125], Action: 1, score: 206.0
State: [ 0.13838  0.56622 -0.03896 -0.50430], Output model: [ 39.25949  39.24001], Action: 1, score: 207.0
State: [ 0.14971  0.76187 -0.04905 -0.80901], Output model: [ 39.13990  39.06641], Action: 0, score: 208.0
State: [ 0.16494  0.56746 -0.06523 -0.53214], Output model: [ 39.18682  39.13641], Action: 0, score: 209.0
State: [ 0.17629  0.37331 -0.07587 -0.26071], Output model: [ 39.25224  39.22583], Action: 0, score: 210.0
State: [ 0.18376  0.17935 -0.08108  0.00711], Output model: [ 39.25896  39.23202], Action: 0, score: 211.0
State: [ 0.18735 -0.01452 -0.08094  0.27315], Output model: [ 39.21712  39.20758], Action: 0, score: 212.0
State: [ 0.18706 -0.20840 -0.07548  0.53925], Output model: [ 39.20092  39.22116], Action: 1, score: 213.0
State: [ 0.18289 -0.01231 -0.06469  0.22377], Output model: [ 39.22334  39.22091], Action: 0, score: 214.0
State: [ 0.18264 -0.20645 -0.06022  0.49537], Output model: [ 39.20206  39.22718], Action: 1, score: 215.0
State: [ 0.17851 -0.01053 -0.05031  0.18433], Output model: [ 39.22917  39.23352], Action: 1, score: 216.0
State: [ 0.17830  0.18528 -0.04662 -0.12379], Output model: [ 39.27467  39.26184], Action: 0, score: 217.0
State: [ 0.18201 -0.00915 -0.04910  0.15383], Output model: [ 39.23092  39.23426], Action: 1, score: 218.0
State: [ 0.18182  0.18664 -0.04602 -0.15393], Output model: [ 39.27635  39.26212], Action: 0, score: 219.0
State: [ 0.18556 -0.00779 -0.04910  0.12389], Output model: [ 39.23255  39.23408], Action: 1, score: 220.0
State: [ 0.18540  0.18800 -0.04662 -0.18387], Output model: [ 39.27124  39.25690], Action: 0, score: 221.0
State: [ 0.18916 -0.00643 -0.05030  0.09374], Output model: [ 39.23413  39.23301], Action: 0, score: 222.0
State: [ 0.18903 -0.20079 -0.04843  0.37014], Output model: [ 39.20116  39.22210], Action: 1, score: 223.0
State: [ 0.18502 -0.00502 -0.04102  0.06259], Output model: [ 39.23888  39.24158], Action: 1, score: 224.0
State: [ 0.18492  0.19067 -0.03977 -0.24275], Output model: [ 39.26717  39.25652], Action: 0, score: 225.0
State: [ 0.18873 -0.00387 -0.04463  0.03713], Output model: [ 39.23988  39.23859], Action: 0, score: 226.0
State: [ 0.18865 -0.19832 -0.04388  0.31541], Output model: [ 39.20179  39.22014], Action: 1, score: 227.0
State: [ 0.18469 -0.00260 -0.03758  0.00921], Output model: [ 39.24420  39.24542], Action: 1, score: 228.0
State: [ 0.18463  0.19304 -0.03739 -0.29508], Output model: [ 39.25965  39.25043], Action: 1, score: 229.0
State: [ 0.18850  0.38867 -0.04329 -0.59932], Output model: [ 39.22620  39.21531], Action: 0, score: 230.0
State: [ 0.19627  0.19418 -0.05528 -0.32058], Output model: [ 39.23277  39.21858], Action: 0, score: 231.0
State: [ 0.20015 -0.00011 -0.06169 -0.04583], Output model: [ 39.24314  39.22506], Action: 0, score: 232.0
State: [ 0.20015 -0.19430 -0.06261  0.22677], Output model: [ 39.20359  39.20194], Action: 0, score: 233.0
State: [ 0.19626 -0.38847 -0.05807  0.49906], Output model: [ 39.19614  39.21801], Action: 0, score: 234.0
State: [ 0.18849 -0.58273 -0.04809  0.77289], Output model: [ 39.18867  39.23723], Action: 1, score: 235.0
State: [ 0.17684 -0.38698 -0.03263  0.46547], Output model: [ 39.20328  39.23541], Action: 0, score: 236.0
State: [ 0.16910 -0.58162 -0.02332  0.74770], Output model: [ 39.20080  39.25950], Action: 1, score: 237.0
State: [ 0.15747 -0.38619 -0.00837  0.44777], Output model: [ 39.20676  39.25007], Action: 0, score: 238.0
State: [ 0.14974 -0.58119  0.00059  0.73780], Output model: [ 39.20547  39.27537], Action: 1, score: 239.0
State: [ 0.13812 -0.38608  0.01534  0.44530], Output model: [ 39.21031  39.26586], Action: 1, score: 240.0
State: [ 0.13040 -0.19117  0.02425  0.15749], Output model: [ 39.23615  39.28187], Action: 1, score: 241.0
State: [ 0.12658  0.00359  0.02740 -0.12744], Output model: [ 39.25291  39.28690], Action: 1, score: 242.0
State: [ 0.12665  0.19831  0.02485 -0.41136], Output model: [ 39.28650  39.30047], Action: 1, score: 243.0
State: [ 0.13061  0.39307  0.01662 -0.69611], Output model: [ 39.25684  39.26712], Action: 1, score: 244.0
State: [ 0.13848  0.58796  0.00270 -0.98351], Output model: [ 39.23640  39.23326], Action: 0, score: 245.0
State: [ 0.15023  0.39280 -0.01697 -0.68998], Output model: [ 39.22780  39.22755], Action: 0, score: 246.0
State: [ 0.15809  0.19792 -0.03077 -0.40269], Output model: [ 39.24153  39.23644], Action: 0, score: 247.0
State: [ 0.16205  0.00325 -0.03882 -0.11986], Output model: [ 39.26413  39.25281], Action: 1, score: 248.0
State: [ 0.16211  0.19890 -0.04122 -0.42454], Output model: [ 39.22830  39.21999], Action: 0, score: 249.0
State: [ 0.16609  0.00439 -0.04971 -0.14513], Output model: [ 39.24596  39.23152], Action: 0, score: 250.0
State: [ 0.16618 -0.18999 -0.05261  0.13147], Output model: [ 39.22626  39.21899], Action: 0, score: 251.0
State: [ 0.16238 -0.38432 -0.04999  0.40710], Output model: [ 39.21346  39.22562], Action: 1, score: 252.0
State: [ 0.15469 -0.18852 -0.04184  0.09908], Output model: [ 39.23445  39.23078], Action: 0, score: 253.0
State: [ 0.15092 -0.38302 -0.03986  0.37828], Output model: [ 39.21838  39.23174], Action: 1, score: 254.0
State: [ 0.14326 -0.18736 -0.03230  0.07329], Output model: [ 39.24189  39.24147], Action: 0, score: 255.0
State: [ 0.13952 -0.38200 -0.03083  0.35562], Output model: [ 39.22306  39.23765], Action: 1, score: 256.0
State: [ 0.13188 -0.18646 -0.02372  0.05337], Output model: [ 39.24926  39.25163], Action: 0, score: 257.0
State: [ 0.12815 -0.38123 -0.02265  0.33848], Output model: [ 39.22749  39.24343], Action: 1, score: 258.0
State: [ 0.12052 -0.18579 -0.01588  0.03874], Output model: [ 39.25648  39.26134], Action: 1, score: 259.0
State: [ 0.11681  0.00955 -0.01511 -0.25891], Output model: [ 39.25013  39.25226], Action: 1, score: 260.0
State: [ 0.11700  0.20489 -0.02028 -0.55632], Output model: [ 39.21618  39.21743], Action: 1, score: 261.0
State: [ 0.12109  0.40029 -0.03141 -0.85532], Output model: [ 39.17901  39.17681], Action: 0, score: 262.0
State: [ 0.12910  0.20561 -0.04852 -0.57268], Output model: [ 39.18885  39.18079], Action: 0, score: 263.0
State: [ 0.13321  0.01120 -0.05997 -0.29567], Output model: [ 39.19867  39.18566], Action: 0, score: 264.0
State: [ 0.13344 -0.18302 -0.06588 -0.02249], Output model: [ 39.23262  39.20602], Action: 0, score: 265.0
State: [ 0.12978 -0.37714 -0.06633  0.24870], Output model: [ 39.23975  39.21639], Action: 0, score: 266.0
State: [ 0.12223 -0.57125 -0.06136  0.51975], Output model: [ 39.23573  39.23375], Action: 0, score: 267.0
State: [ 0.11081 -0.76546 -0.05097  0.79248], Output model: [ 39.23396  39.25688], Action: 1, score: 268.0
State: [ 0.09550 -0.56968 -0.03512  0.48421], Output model: [ 39.24991  39.25634], Action: 1, score: 269.0
State: [ 0.08411 -0.37408 -0.02543  0.18067], Output model: [ 39.26275  39.25259], Action: 0, score: 270.0
State: [ 0.07662 -0.56883 -0.02182  0.46522], Output model: [ 39.25668  39.26632], Action: 1, score: 271.0
State: [ 0.06525 -0.37340 -0.01251  0.16574], Output model: [ 39.27343  39.26822], Action: 0, score: 272.0
State: [ 0.05778 -0.56834 -0.00920  0.45445], Output model: [ 39.26299  39.27641], Action: 1, score: 273.0
State: [ 0.04641 -0.37309 -0.00011  0.15888], Output model: [ 39.28296  39.28309], Action: 1, score: 274.0
State: [ 0.03895 -0.17797  0.00307 -0.13383], Output model: [ 39.28577  39.28220], Action: 1, score: 275.0
State: [ 0.03539  0.01711  0.00039 -0.42555], Output model: [ 39.23167  39.23768], Action: 1, score: 276.0
State: [ 0.03573  0.21223 -0.00812 -0.71811], Output model: [ 39.19085  39.19772], Action: 0, score: 277.0
State: [ 0.03998  0.01722 -0.02248 -0.42799], Output model: [ 39.21125  39.20947], Action: 0, score: 278.0
State: [ 0.04032 -0.17758 -0.03104 -0.14248], Output model: [ 39.25821  39.24142], Action: 0, score: 279.0
State: [ 0.03677 -0.37224 -0.03389  0.14025], Output model: [ 39.28949  39.26208], Action: 1, score: 280.0
State: [ 0.02933 -0.17665 -0.03109 -0.16293], Output model: [ 39.25484  39.23786], Action: 0, score: 281.0
State: [ 0.02579 -0.37132 -0.03435  0.11979], Output model: [ 39.29654  39.26540], Action: 0, score: 282.0
State: [ 0.01837 -0.56593 -0.03195  0.40144], Output model: [ 39.28608  39.27140], Action: 0, score: 283.0
State: [ 0.00705 -0.76058 -0.02392  0.68388], Output model: [ 39.28754  39.29704], Action: 1, score: 284.0
State: [-0.00816 -0.56514 -0.01024  0.38376], Output model: [ 39.29452  39.28742], Action: 0, score: 285.0
State: [-0.01947 -0.76011 -0.00257  0.67320], Output model: [ 39.29557  39.31326], Action: 0, score: 286.0
State: [-0.03467 -0.95520  0.01090  0.96507], Output model: [ 39.27670  39.33633], Action: 1, score: 287.0
State: [-0.05377 -0.76023  0.03020  0.67583], Output model: [ 39.30404  39.33772], Action: 0, score: 288.0
State: [-0.06898 -0.95575  0.04371  0.97787], Output model: [ 39.24879  39.34327], Action: 1, score: 289.0
State: [-0.08809 -0.76124  0.06327  0.69923], Output model: [ 39.31108  39.36347], Action: 1, score: 290.0
State: [-0.10332 -0.56705  0.07726  0.42712], Output model: [ 39.29347  39.33878], Action: 1, score: 291.0
State: [-0.11466 -0.37311  0.08580  0.15976], Output model: [ 39.29805  39.34166], Action: 1, score: 292.0
State: [-0.12212 -0.17931  0.08899 -0.10467], Output model: [ 39.31924  39.35354], Action: 1, score: 293.0
State: [-0.12571  0.01443  0.08690 -0.36801], Output model: [ 39.31197  39.34136], Action: 0, score: 294.0
State: [-0.12542 -0.18181  0.07954 -0.04924], Output model: [ 39.31466  39.34742], Action: 1, score: 295.0
State: [-0.12905  0.01208  0.07856 -0.31580], Output model: [ 39.31372  39.34156], Action: 1, score: 296.0
State: [-0.12881  0.20601  0.07224 -0.58271], Output model: [ 39.28297  39.30624], Action: 1, score: 297.0
State: [-0.12469  0.40004  0.06059 -0.85179], Output model: [ 39.25544  39.26810], Action: 1, score: 298.0
State: [-0.11669  0.59429  0.04355 -1.12483], Output model: [ 39.22597  39.22645], Action: 1, score: 299.0
State: [-0.10481  0.78882  0.02105 -1.40354], Output model: [ 39.19680  39.18241], Action: 0, score: 300.0
State: [-0.08903  0.59344 -0.00702 -1.10435], Output model: [ 39.19378  39.18303], Action: 0, score: 301.0
State: [-0.07716  0.39841 -0.02910 -0.81388], Output model: [ 39.17599  39.17229], Action: 0, score: 302.0
State: [-0.06919  0.20370 -0.04538 -0.53049], Output model: [ 39.17931  39.17382], Action: 0, score: 303.0
State: [-0.06512  0.00924 -0.05599 -0.25244], Output model: [ 39.20530  39.18998], Action: 0, score: 304.0
State: [-0.06493 -0.18504 -0.06104  0.02207], Output model: [ 39.25304  39.22295], Action: 0, score: 305.0
State: [-0.06863 -0.37923 -0.06060  0.29488], Output model: [ 39.29886  39.25648], Action: 1, score: 306.0
State: [-0.07622 -0.18330 -0.05470 -0.01628], Output model: [ 39.25472  39.22661], Action: 0, score: 307.0
State: [-0.07988 -0.37760 -0.05503  0.25865], Output model: [ 39.29842  39.25721], Action: 0, score: 308.0
State: [-0.08744 -0.57189 -0.04985  0.53349], Output model: [ 39.32297  39.29454], Action: 0, score: 309.0
State: [-0.09887 -0.76628 -0.03918  0.81005], Output model: [ 39.32385  39.32100], Action: 0, score: 310.0
State: [-0.11420 -0.96084 -0.02298  1.09016], Output model: [ 39.28955  39.33962], Action: 1, score: 311.0
State: [-0.13342 -0.76543 -0.00118  0.79035], Output model: [ 39.33366  39.34707], Action: 1, score: 312.0
State: [-0.14873 -0.57029  0.01463  0.49730], Output model: [ 39.33892  39.33809], Action: 1, score: 313.0
State: [-0.16013 -0.37538  0.02457  0.20926], Output model: [ 39.33780  39.33190], Action: 0, score: 314.0
State: [-0.16764 -0.57084  0.02876  0.50959], Output model: [ 39.33388  39.34170], Action: 1, score: 315.0
State: [-0.17906 -0.37613  0.03895  0.22611], Output model: [ 39.33449  39.33867], Action: 1, score: 316.0
State: [-0.18658 -0.18159  0.04347 -0.05404], Output model: [ 39.31543  39.32272], Action: 1, score: 317.0
State: [-0.19021  0.01288  0.04239 -0.33270], Output model: [ 39.27744  39.29146], Action: 1, score: 318.0
State: [-0.18995  0.20738  0.03574 -0.61172], Output model: [ 39.25009  39.26007], Action: 1, score: 319.0
State: [-0.18581  0.40198  0.02350 -0.89293], Output model: [ 39.22577  39.22550], Action: 0, score: 320.0
State: [-0.17777  0.20655  0.00564 -0.59296], Output model: [ 39.21814  39.22342], Action: 1, score: 321.0
State: [-0.17363  0.40159 -0.00622 -0.88386], Output model: [ 39.19288  39.18787], Action: 0, score: 322.0
State: [-0.16560  0.20655 -0.02389 -0.59313], Output model: [ 39.18531  39.18452], Action: 0, score: 323.0
State: [-0.16147  0.01177 -0.03576 -0.30807], Output model: [ 39.21285  39.20091], Action: 0, score: 324.0
State: [-0.16124 -0.18282 -0.04192 -0.02688], Output model: [ 39.25450  39.23055], Action: 0, score: 325.0
State: [-0.16489 -0.37732 -0.04245  0.25229], Output model: [ 39.31569  39.27659], Action: 0, score: 326.0
State: [-0.17244 -0.57181 -0.03741  0.53129], Output model: [ 39.35550  39.32048], Action: 0, score: 327.0
State: [-0.18388 -0.76638 -0.02678  0.81195], Output model: [ 39.35672  39.34734], Action: 0, score: 328.0
State: [-0.19920 -0.96113 -0.01054  1.09609], Output model: [ 39.24922  39.35071], Action: 1, score: 329.0
State: [-0.21843 -0.76587  0.01138  0.80012], Output model: [ 39.36538  39.37373], Action: 1, score: 330.0
State: [-0.23374 -0.57091  0.02738  0.51104], Output model: [ 39.35191  39.34875], Action: 0, score: 331.0
State: [-0.24516 -0.76640  0.03760  0.81222], Output model: [ 39.28433  39.37300], Action: 1, score: 332.0
State: [-0.26049 -0.57182  0.05385  0.53160], Output model: [ 39.34207  39.35679], Action: 1, score: 333.0
State: [-0.27193 -0.37749  0.06448  0.25636], Output model: [ 39.34643  39.36034], Action: 1, score: 334.0
State: [-0.27948 -0.18335  0.06961 -0.01531], Output model: [ 39.34214  39.35579], Action: 1, score: 335.0
State: [-0.28314  0.01071  0.06930 -0.28525], Output model: [ 39.31428  39.32956], Action: 1, score: 336.0
State: [-0.28293  0.20478  0.06359 -0.55529], Output model: [ 39.29245  39.30242], Action: 1, score: 337.0
State: [-0.27883  0.39896  0.05249 -0.82728], Output model: [ 39.26218  39.26488], Action: 1, score: 338.0
State: [-0.27085  0.59332  0.03594 -1.10300], Output model: [ 39.23245  39.22309], Action: 0, score: 339.0
State: [-0.25899  0.39775  0.01388 -0.79927], Output model: [ 39.22686  39.22308], Action: 0, score: 340.0
State: [-0.25103  0.20244 -0.00210 -0.50225], Output model: [ 39.22381  39.22423], Action: 1, score: 341.0
State: [-0.24698  0.39759 -0.01215 -0.79559], Output model: [ 39.19749  39.18956], Action: 0, score: 342.0
