Results of experiments stored in: ./experiments/CartPole-v1_15

Episode: 1 (908), exploration: 0.9991603023395271, score: 46.0
Episode: 1183 (2090), exploration: 0.12044440563228664, score: 179.0
Scores: (min: 77.0, avg: 165.48, max: 348.0)

Episode: 1184 (2091), exploration: 0.11969512776192634, score: 208.0
Scores: (min: 77.0, avg: 165.99, max: 348.0)

Episode: 1185 (2092), exploration: 0.11900762448535453, score: 195.0
Scores: (min: 77.0, avg: 165.99, max: 348.0)

Episode: 1186 (2093), exploration: 0.11811126556777322, score: 249.0
Scores: (min: 77.0, avg: 167.42, max: 348.0)

Episode: 1187 (2094), exploration: 0.11750334474611956, score: 172.0
Scores: (min: 77.0, avg: 167.41, max: 348.0)

Episode: 1188 (2095), exploration: 0.11720759137756873, score: 85.0
Scores: (min: 77.0, avg: 167.4, max: 348.0)

Episode: 1189 (2096), exploration: 0.1165483617826797, score: 188.0
Scores: (min: 77.0, avg: 168.12, max: 348.0)

Episode: 1190 (2097), exploration: 0.11597631790133331, score: 166.0
Scores: (min: 77.0, avg: 168.45, max: 348.0)

Episode: 1191 (2098), exploration: 0.11546249375355458, score: 146.0
Scores: (min: 77.0, avg: 168.26, max: 348.0)

Episode: 1192 (2099), exploration: 0.11490956868920396, score: 160.0
Scores: (min: 77.0, avg: 168.57, max: 348.0)

Episode: 1193 (2100), exploration: 0.11433184688095968, score: 167.0
Scores: (min: 77.0, avg: 168.94, max: 348.0)

Episode: 1194 (2101), exploration: 0.11364786874662433, score: 203.0
Scores: (min: 77.0, avg: 169.62, max: 348.0)

Episode: 1195 (2102), exploration: 0.11314436061356496, score: 147.0
Scores: (min: 77.0, avg: 169.61, max: 348.0)

Episode: 1196 (2103), exploration: 0.11264308323452545, score: 147.0
Scores: (min: 77.0, avg: 169.1, max: 348.0)

Episode: 1197 (2104), exploration: 0.11206330724631332, score: 172.0
Scores: (min: 77.0, avg: 169.53, max: 348.0)

Episode: 1198 (2105), exploration: 0.11149989536304988, score: 167.0
Scores: (min: 77.0, avg: 169.84, max: 348.0)

Episode: 1199 (2106), exploration: 0.11095263041708585, score: 164.0
Scores: (min: 77.0, avg: 169.95, max: 348.0)

Episode: 1200 (2107), exploration: 0.11032858160981952, score: 188.0
Scores: (min: 77.0, avg: 170.09, max: 348.0)

Episode: 1201 (2108), exploration: 0.11014337409791544, score: 56.0
Scores: (min: 56.0, avg: 169.26, max: 348.0)

Episode: 1202 (2109), exploration: 0.10953702136429051, score: 186.0
Scores: (min: 56.0, avg: 169.61, max: 348.0)

Episode: 1203 (2110), exploration: 0.10905172602407628, score: 146.0
Scores: (min: 56.0, avg: 169.74, max: 348.0)

Episode: 1204 (2111), exploration: 0.10846439867433516, score: 180.0
Scores: (min: 56.0, avg: 170.09, max: 348.0)

Episode: 1205 (2112), exploration: 0.10798385550637064, score: 148.0
Scores: (min: 56.0, avg: 169.79, max: 348.0)

Episode: 1206 (2113), exploration: 0.10744095356203333, score: 168.0
Scores: (min: 56.0, avg: 169.95, max: 348.0)

Episode: 1207 (2114), exploration: 0.10674694555619384, score: 218.0
Scores: (min: 56.0, avg: 170.73, max: 348.0)

Episode: 1208 (2115), exploration: 0.10580317260612827, score: 296.0
Scores: (min: 56.0, avg: 172.26, max: 348.0)

Episode: 1209 (2116), exploration: 0.10495587496052665, score: 269.0
Scores: (min: 56.0, avg: 173.51, max: 348.0)

Episode: 1210 (2117), exploration: 0.10440313529261616, score: 173.0
Scores: (min: 56.0, avg: 173.9, max: 348.0)

Episode: 1211 (2118), exploration: 0.10390317111876682, score: 162.0
Scores: (min: 56.0, avg: 173.87, max: 348.0)

Episode: 1212 (2119), exploration: 0.10312057811768778, score: 251.0
Scores: (min: 56.0, avg: 174.85, max: 348.0)

Episode: 1213 (2120), exploration: 0.10260212689089324, score: 167.0
Scores: (min: 56.0, avg: 175.11, max: 348.0)

Episode: 1214 (2121), exploration: 0.1021475560667458, score: 151.0
Scores: (min: 56.0, avg: 174.69, max: 348.0)

Episode: 1215 (2122), exploration: 0.10169499918363867, score: 148.0
Scores: (min: 56.0, avg: 174.83, max: 348.0)

Episode: 1216 (2123), exploration: 0.10124444731896107, score: 145.0
Model Saved
Scores: (min: 56.0, avg: 174.92, max: 348.0)

Episode: 1217 (2124), exploration: 0.10061461130893869, score: 208.0
Scores: (min: 56.0, avg: 175.5, max: 348.0)

Episode: 1218 (2125), exploration: 0.10022896896970612, score: 131.0
Scores: (min: 56.0, avg: 175.31, max: 348.0)

Episode: 1219 (2126), exploration: 0.1, score: 165.0
Scores: (min: 56.0, avg: 175.56, max: 348.0)

Episode: 1220 (2127), exploration: 0.1, score: 402.0
Scores: (min: 56.0, avg: 177.78, max: 402.0)

Episode: 1221 (2128), exploration: 0.1, score: 154.0
Scores: (min: 56.0, avg: 177.68, max: 402.0)

Episode: 1222 (2129), exploration: 0.1, score: 135.0
Scores: (min: 56.0, avg: 177.66, max: 402.0)

Episode: 1223 (2130), exploration: 0.1, score: 180.0
Scores: (min: 56.0, avg: 178.04, max: 402.0)

Episode: 1224 (2131), exploration: 0.1, score: 164.0
Scores: (min: 56.0, avg: 178.07, max: 402.0)

Episode: 1225 (2132), exploration: 0.1, score: 127.0
Scores: (min: 56.0, avg: 177.91, max: 402.0)

Episode: 1226 (2133), exploration: 0.1, score: 153.0
Scores: (min: 56.0, avg: 178.01, max: 402.0)

Episode: 1227 (2134), exploration: 0.1, score: 183.0
Scores: (min: 56.0, avg: 178.28, max: 402.0)

Episode: 1228 (2135), exploration: 0.1, score: 165.0
Scores: (min: 56.0, avg: 178.23, max: 402.0)

Episode: 1229 (2136), exploration: 0.1, score: 207.0
Scores: (min: 56.0, avg: 178.95, max: 402.0)

Episode: 1230 (2137), exploration: 0.1, score: 147.0
Scores: (min: 56.0, avg: 178.56, max: 402.0)

Episode: 1231 (2138), exploration: 0.1, score: 139.0
Scores: (min: 56.0, avg: 176.47, max: 402.0)

Episode: 1232 (2139), exploration: 0.1, score: 167.0
Scores: (min: 56.0, avg: 176.69, max: 402.0)

Episode: 1233 (2140), exploration: 0.1, score: 134.0
Scores: (min: 56.0, avg: 176.51, max: 402.0)

Episode: 1234 (2141), exploration: 0.1, score: 142.0
Scores: (min: 56.0, avg: 176.59, max: 402.0)

Episode: 1235 (2142), exploration: 0.1, score: 175.0
Scores: (min: 56.0, avg: 176.9, max: 402.0)

Episode: 1236 (2143), exploration: 0.1, score: 162.0
Scores: (min: 56.0, avg: 176.75, max: 402.0)

Episode: 1237 (2144), exploration: 0.1, score: 199.0
Scores: (min: 56.0, avg: 176.93, max: 402.0)

Episode: 1238 (2145), exploration: 0.1, score: 160.0
Scores: (min: 56.0, avg: 176.79, max: 402.0)

Episode: 1239 (2146), exploration: 0.1, score: 189.0
Scores: (min: 56.0, avg: 177.12, max: 402.0)

Episode: 1240 (2147), exploration: 0.1, score: 153.0
Scores: (min: 56.0, avg: 176.4, max: 402.0)

Episode: 1241 (2148), exploration: 0.1, score: 54.0
Scores: (min: 54.0, avg: 175.34, max: 402.0)

Episode: 1242 (2149), exploration: 0.1, score: 141.0
Scores: (min: 54.0, avg: 175.2, max: 402.0)

Episode: 1243 (2150), exploration: 0.1, score: 50.0
Scores: (min: 50.0, avg: 173.84, max: 402.0)

Episode: 1244 (2151), exploration: 0.1, score: 267.0
Scores: (min: 50.0, avg: 174.87, max: 402.0)

Episode: 1245 (2152), exploration: 0.1, score: 161.0
Scores: (min: 50.0, avg: 174.68, max: 402.0)

Episode: 1246 (2153), exploration: 0.1, score: 52.0
Scores: (min: 50.0, avg: 173.35, max: 402.0)

Episode: 1247 (2154), exploration: 0.1, score: 171.0
Scores: (min: 50.0, avg: 174.02, max: 402.0)

Episode: 1248 (2155), exploration: 0.1, score: 171.0
Scores: (min: 50.0, avg: 174.07, max: 402.0)

Episode: 1249 (2156), exploration: 0.1, score: 145.0
Scores: (min: 50.0, avg: 173.75, max: 402.0)

Episode: 1250 (2157), exploration: 0.1, score: 143.0
Scores: (min: 50.0, avg: 173.33, max: 402.0)

Episode: 1251 (2158), exploration: 0.1, score: 162.0
Scores: (min: 50.0, avg: 173.4, max: 402.0)

Episode: 1252 (2159), exploration: 0.1, score: 103.0
Scores: (min: 50.0, avg: 173.63, max: 402.0)

Episode: 1253 (2160), exploration: 0.1, score: 154.0
Scores: (min: 50.0, avg: 173.63, max: 402.0)

Episode: 1254 (2161), exploration: 0.1, score: 146.0
Scores: (min: 50.0, avg: 173.42, max: 402.0)

Episode: 1255 (2162), exploration: 0.1, score: 123.0
Scores: (min: 50.0, avg: 172.9, max: 402.0)

Episode: 1256 (2163), exploration: 0.1, score: 142.0
Scores: (min: 50.0, avg: 172.77, max: 402.0)

Episode: 1257 (2164), exploration: 0.1, score: 142.0
Scores: (min: 50.0, avg: 172.27, max: 402.0)

Episode: 1258 (2165), exploration: 0.1, score: 156.0
Scores: (min: 50.0, avg: 172.26, max: 402.0)

Episode: 1259 (2166), exploration: 0.1, score: 161.0
Scores: (min: 50.0, avg: 172.29, max: 402.0)

Episode: 1260 (2167), exploration: 0.1, score: 191.0
Scores: (min: 50.0, avg: 172.38, max: 402.0)

Episode: 1261 (2168), exploration: 0.1, score: 150.0
Scores: (min: 50.0, avg: 171.58, max: 402.0)

Episode: 1262 (2169), exploration: 0.1, score: 188.0
Scores: (min: 50.0, avg: 170.92, max: 402.0)

Episode: 1263 (2170), exploration: 0.1, score: 168.0
Scores: (min: 50.0, avg: 170.49, max: 402.0)

Episode: 1264 (2171), exploration: 0.1, score: 229.0
Scores: (min: 50.0, avg: 171.16, max: 402.0)

Episode: 1265 (2172), exploration: 0.1, score: 167.0
Scores: (min: 50.0, avg: 169.76, max: 402.0)

Episode: 1266 (2173), exploration: 0.1, score: 149.0
Scores: (min: 50.0, avg: 169.09, max: 402.0)

Episode: 1267 (2174), exploration: 0.1, score: 264.0
Scores: (min: 50.0, avg: 170.21, max: 402.0)

Episode: 1268 (2175), exploration: 0.1, score: 201.0
Scores: (min: 50.0, avg: 170.13, max: 402.0)

Episode: 1269 (2176), exploration: 0.1, score: 151.0
Scores: (min: 50.0, avg: 169.41, max: 402.0)

Episode: 1270 (2177), exploration: 0.1, score: 204.0
Scores: (min: 50.0, avg: 169.78, max: 402.0)

Episode: 1271 (2178), exploration: 0.1, score: 152.0
Scores: (min: 50.0, avg: 169.3, max: 402.0)

Episode: 1272 (2179), exploration: 0.1, score: 191.0
Scores: (min: 50.0, avg: 169.4, max: 402.0)

Episode: 1273 (2180), exploration: 0.1, score: 133.0
Scores: (min: 50.0, avg: 169.3, max: 402.0)

Episode: 1274 (2181), exploration: 0.1, score: 185.0
Scores: (min: 50.0, avg: 168.84, max: 402.0)

Episode: 1275 (2182), exploration: 0.1, score: 140.0
Scores: (min: 50.0, avg: 167.65, max: 402.0)

Episode: 1276 (2183), exploration: 0.1, score: 172.0
Scores: (min: 50.0, avg: 168.6, max: 402.0)

Episode: 1277 (2184), exploration: 0.1, score: 152.0
Scores: (min: 50.0, avg: 167.99, max: 402.0)

Episode: 1278 (2185), exploration: 0.1, score: 172.0
Scores: (min: 50.0, avg: 167.97, max: 402.0)

Episode: 1279 (2186), exploration: 0.1, score: 135.0
Scores: (min: 50.0, avg: 167.43, max: 402.0)

Episode: 1280 (2187), exploration: 0.1, score: 129.0
Model Saved
Scores: (min: 50.0, avg: 167.14, max: 402.0)

Episode: 1281 (2188), exploration: 0.1, score: 235.0
Scores: (min: 50.0, avg: 167.79, max: 402.0)

Episode: 1282 (2189), exploration: 0.1, score: 229.0
Scores: (min: 50.0, avg: 168.39, max: 402.0)

Episode: 1283 (2190), exploration: 0.1, score: 43.0
Scores: (min: 43.0, avg: 167.03, max: 402.0)

Episode: 1284 (2191), exploration: 0.1, score: 132.0
Scores: (min: 43.0, avg: 166.27, max: 402.0)

Episode: 1285 (2192), exploration: 0.1, score: 26.0
Scores: (min: 26.0, avg: 164.58, max: 402.0)

Episode: 1286 (2193), exploration: 0.1, score: 92.0
Scores: (min: 26.0, avg: 163.01, max: 402.0)

Episode: 1287 (2194), exploration: 0.1, score: 139.0
Scores: (min: 26.0, avg: 162.68, max: 402.0)

Episode: 1288 (2195), exploration: 0.1, score: 153.0
Scores: (min: 26.0, avg: 163.36, max: 402.0)

Episode: 1289 (2196), exploration: 0.1, score: 161.0
Scores: (min: 26.0, avg: 163.09, max: 402.0)

Episode: 1290 (2197), exploration: 0.1, score: 140.0
Scores: (min: 26.0, avg: 162.83, max: 402.0)

Episode: 1291 (2198), exploration: 0.1, score: 241.0
Scores: (min: 26.0, avg: 163.78, max: 402.0)

Episode: 1292 (2199), exploration: 0.1, score: 153.0
Scores: (min: 26.0, avg: 163.71, max: 402.0)

Episode: 1293 (2200), exploration: 0.1, score: 155.0
Scores: (min: 26.0, avg: 163.59, max: 402.0)

Episode: 1294 (2201), exploration: 0.1, score: 218.0
Scores: (min: 26.0, avg: 163.74, max: 402.0)

Episode: 1295 (2202), exploration: 0.1, score: 172.0
Scores: (min: 26.0, avg: 163.99, max: 402.0)

Episode: 1296 (2203), exploration: 0.1, score: 88.0
Scores: (min: 26.0, avg: 163.4, max: 402.0)

Episode: 1297 (2204), exploration: 0.1, score: 158.0
Scores: (min: 26.0, avg: 163.26, max: 402.0)

Episode: 1298 (2205), exploration: 0.1, score: 153.0
Scores: (min: 26.0, avg: 163.12, max: 402.0)

Episode: 1299 (2206), exploration: 0.1, score: 131.0
Scores: (min: 26.0, avg: 162.79, max: 402.0)

Episode: 1300 (2207), exploration: 0.1, score: 130.0
Scores: (min: 26.0, avg: 162.21, max: 402.0)

Episode: 1301 (2208), exploration: 0.1, score: 181.0
Scores: (min: 26.0, avg: 163.46, max: 402.0)

Episode: 1302 (2209), exploration: 0.1, score: 163.0
Scores: (min: 26.0, avg: 163.23, max: 402.0)

Episode: 1303 (2210), exploration: 0.1, score: 144.0
Scores: (min: 26.0, avg: 163.21, max: 402.0)

Episode: 1304 (2211), exploration: 0.1, score: 188.0
Scores: (min: 26.0, avg: 163.29, max: 402.0)

Episode: 1305 (2212), exploration: 0.1, score: 166.0
Scores: (min: 26.0, avg: 163.47, max: 402.0)

Episode: 1306 (2213), exploration: 0.1, score: 188.0
Scores: (min: 26.0, avg: 163.67, max: 402.0)

Episode: 1307 (2214), exploration: 0.1, score: 166.0
Scores: (min: 26.0, avg: 163.15, max: 402.0)

Episode: 1308 (2215), exploration: 0.1, score: 205.0
Scores: (min: 26.0, avg: 162.24, max: 402.0)

Episode: 1309 (2216), exploration: 0.1, score: 202.0
Scores: (min: 26.0, avg: 161.57, max: 402.0)

Episode: 1310 (2217), exploration: 0.1, score: 139.0
Scores: (min: 26.0, avg: 161.23, max: 402.0)

Episode: 1311 (2218), exploration: 0.1, score: 137.0
Scores: (min: 26.0, avg: 160.98, max: 402.0)

Episode: 1312 (2219), exploration: 0.1, score: 251.0
Scores: (min: 26.0, avg: 160.98, max: 402.0)

Episode: 1313 (2220), exploration: 0.1, score: 164.0
Scores: (min: 26.0, avg: 160.95, max: 402.0)

Episode: 1314 (2221), exploration: 0.1, score: 140.0
Scores: (min: 26.0, avg: 160.84, max: 402.0)

Episode: 1315 (2222), exploration: 0.1, score: 124.0
Scores: (min: 26.0, avg: 160.6, max: 402.0)

Episode: 1316 (2223), exploration: 0.1, score: 147.0
Scores: (min: 26.0, avg: 160.62, max: 402.0)

Episode: 1317 (2224), exploration: 0.1, score: 125.0
Scores: (min: 26.0, avg: 159.79, max: 402.0)

Episode: 1318 (2225), exploration: 0.1, score: 63.0
Scores: (min: 26.0, avg: 159.11, max: 402.0)

Episode: 1319 (2226), exploration: 0.1, score: 169.0
Scores: (min: 26.0, avg: 159.15, max: 402.0)

Episode: 1320 (2227), exploration: 0.1, score: 139.0
Scores: (min: 26.0, avg: 156.52, max: 267.0)

Episode: 1321 (2228), exploration: 0.1, score: 186.0
Scores: (min: 26.0, avg: 156.84, max: 267.0)

Episode: 1322 (2229), exploration: 0.1, score: 122.0
Scores: (min: 26.0, avg: 156.71, max: 267.0)

Episode: 1323 (2230), exploration: 0.1, score: 133.0
Scores: (min: 26.0, avg: 156.24, max: 267.0)

Episode: 1324 (2231), exploration: 0.1, score: 251.0
Scores: (min: 26.0, avg: 157.11, max: 267.0)

Episode: 1325 (2232), exploration: 0.1, score: 193.0
Scores: (min: 26.0, avg: 157.77, max: 267.0)

Episode: 1326 (2233), exploration: 0.1, score: 117.0
Scores: (min: 26.0, avg: 157.41, max: 267.0)

Episode: 1327 (2234), exploration: 0.1, score: 154.0
Scores: (min: 26.0, avg: 157.12, max: 267.0)

Episode: 1328 (2235), exploration: 0.1, score: 129.0
Scores: (min: 26.0, avg: 156.76, max: 267.0)

Episode: 1329 (2236), exploration: 0.1, score: 186.0
Scores: (min: 26.0, avg: 156.55, max: 267.0)

Episode: 1330 (2237), exploration: 0.1, score: 155.0
Scores: (min: 26.0, avg: 156.63, max: 267.0)

Episode: 1331 (2238), exploration: 0.1, score: 153.0
Scores: (min: 26.0, avg: 156.77, max: 267.0)

Episode: 1332 (2239), exploration: 0.1, score: 148.0
Scores: (min: 26.0, avg: 156.58, max: 267.0)

Episode: 1333 (2240), exploration: 0.1, score: 109.0
Scores: (min: 26.0, avg: 156.33, max: 267.0)

Episode: 1334 (2241), exploration: 0.1, score: 154.0
Scores: (min: 26.0, avg: 156.45, max: 267.0)

Episode: 1335 (2242), exploration: 0.1, score: 147.0
Scores: (min: 26.0, avg: 156.17, max: 267.0)

Episode: 1336 (2243), exploration: 0.1, score: 125.0
Scores: (min: 26.0, avg: 155.8, max: 267.0)

Episode: 1337 (2244), exploration: 0.1, score: 139.0
Scores: (min: 26.0, avg: 155.2, max: 267.0)

Episode: 1338 (2245), exploration: 0.1, score: 136.0
Scores: (min: 26.0, avg: 154.96, max: 267.0)

Episode: 1339 (2246), exploration: 0.1, score: 150.0
Scores: (min: 26.0, avg: 154.57, max: 267.0)

Episode: 1340 (2247), exploration: 0.1, score: 42.0
Scores: (min: 26.0, avg: 153.46, max: 267.0)

Episode: 1341 (2248), exploration: 0.1, score: 137.0
Scores: (min: 26.0, avg: 154.29, max: 267.0)

Episode: 1342 (2249), exploration: 0.1, score: 151.0
Scores: (min: 26.0, avg: 154.39, max: 267.0)

Episode: 1343 (2250), exploration: 0.1, score: 20.0
Scores: (min: 20.0, avg: 154.09, max: 267.0)

Episode: 1344 (2251), exploration: 0.1, score: 140.0
Model Saved
Scores: (min: 20.0, avg: 152.82, max: 264.0)

Episode: 1345 (2252), exploration: 0.1, score: 113.0
Scores: (min: 20.0, avg: 152.34, max: 264.0)

Episode: 1346 (2253), exploration: 0.1, score: 130.0
Scores: (min: 20.0, avg: 153.12, max: 264.0)

Episode: 1347 (2254), exploration: 0.1, score: 132.0
Scores: (min: 20.0, avg: 152.73, max: 264.0)

Episode: 1348 (2255), exploration: 0.1, score: 125.0
Scores: (min: 20.0, avg: 152.27, max: 264.0)

Episode: 1349 (2256), exploration: 0.1, score: 92.0
Scores: (min: 20.0, avg: 151.74, max: 264.0)

Episode: 1350 (2257), exploration: 0.1, score: 114.0
Scores: (min: 20.0, avg: 151.45, max: 264.0)

Episode: 1351 (2258), exploration: 0.1, score: 144.0
Scores: (min: 20.0, avg: 151.27, max: 264.0)

Episode: 1352 (2259), exploration: 0.1, score: 137.0
Scores: (min: 20.0, avg: 151.61, max: 264.0)

Episode: 1353 (2260), exploration: 0.1, score: 64.0
Scores: (min: 20.0, avg: 150.71, max: 264.0)

Episode: 1354 (2261), exploration: 0.1, score: 132.0
Scores: (min: 20.0, avg: 150.57, max: 264.0)

Episode: 1355 (2262), exploration: 0.1, score: 143.0
Scores: (min: 20.0, avg: 150.77, max: 264.0)

Episode: 1356 (2263), exploration: 0.1, score: 109.0
Scores: (min: 20.0, avg: 150.44, max: 264.0)

Episode: 1357 (2264), exploration: 0.1, score: 125.0
Scores: (min: 20.0, avg: 150.27, max: 264.0)

Episode: 1358 (2265), exploration: 0.1, score: 132.0
Scores: (min: 20.0, avg: 150.03, max: 264.0)

Episode: 1359 (2266), exploration: 0.1, score: 147.0
Scores: (min: 20.0, avg: 149.89, max: 264.0)

Episode: 1360 (2267), exploration: 0.1, score: 144.0
Scores: (min: 20.0, avg: 149.42, max: 264.0)

Episode: 1361 (2268), exploration: 0.1, score: 138.0
Scores: (min: 20.0, avg: 149.3, max: 264.0)

Episode: 1362 (2269), exploration: 0.1, score: 130.0
Scores: (min: 20.0, avg: 148.72, max: 264.0)

Episode: 1363 (2270), exploration: 0.1, score: 120.0
Scores: (min: 20.0, avg: 148.24, max: 264.0)

Episode: 1364 (2271), exploration: 0.1, score: 107.0
Scores: (min: 20.0, avg: 147.02, max: 264.0)

Episode: 1365 (2272), exploration: 0.1, score: 132.0
Scores: (min: 20.0, avg: 146.67, max: 264.0)

Episode: 1366 (2273), exploration: 0.1, score: 166.0
Scores: (min: 20.0, avg: 146.84, max: 264.0)

Episode: 1367 (2274), exploration: 0.1, score: 50.0
Scores: (min: 20.0, avg: 144.7, max: 251.0)

Episode: 1368 (2275), exploration: 0.1, score: 17.0
Scores: (min: 17.0, avg: 142.86, max: 251.0)

Episode: 1369 (2276), exploration: 0.1, score: 113.0
Scores: (min: 17.0, avg: 142.48, max: 251.0)

Episode: 1370 (2277), exploration: 0.1, score: 134.0
Scores: (min: 17.0, avg: 141.78, max: 251.0)

Episode: 1371 (2278), exploration: 0.1, score: 96.0
Scores: (min: 17.0, avg: 141.22, max: 251.0)
